media_id,synonym
21450,JoJo's Bizarre Adventure Part 4: Diamond is Unbreakable
21450,مغامرات جوجو العجيبة: الألماس غير قابل للكسر
21450,Le bizzarre avventure di JoJo: Diamond is Unbreakable
20799,Dai San Bu Kujo Jotaro: Mirai e no Isan
20799,JoJo's Bizarre Adventure: Stardust Crusaders 2nd Season
20799,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season
20799,JoJo's Bizarre Adventure Part 3: Stardust Crusaders - Battle in Egypt
20799,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen
20799,JoJo's Bizarre Adventure: Stardust Crusaders - Egypt Arc
20799,Le bizzarre avventure di JoJo: Stardust Crusaders
666,JoJo's Bizarre Adventure OVA 1
665,JoJo no Kimyou na Bouken: Adventure
49423,Rohan au Louvre
49423,Rohan no Louvre
49423,Rohan en el Louvre
76604,ジョージ・ジョースター 
31630,Dai 2 Bu Joseph Joestar: Sono Hokoritakaki Kettou
31630,JoJo's Bizarre Adventure Part 2 Joseph Joestar: His Proud Lineage
31630,Le bizzarre avventure di JoJo: Battle Tendency
31517,Dai 1 Bu Jonathan Joestar: Sono Seishun
31517,'s Bizarre Adventure Part 1 Jonathan Joestar: His Youth
31517,Le bizzarre avventure di JoJo: Phantom Blood
3603,JoJo's Bizarre Adventure: Phantom Blood
31706,Dai 7 Bu Johnny Joestar
31706,JoJo's Bizarre Adventure Part 7: Steel Ball Run
31706,מרוץ כדור הפלדה
31706,Le bizzarre avventure di JoJo: Steel Ball Run
55515,Dai 8 Bu Jousuke Higashikata
55515,JoJo's Bizarre Adventure Part 8: Jojolion
55515,Le bizzarre avventure di JoJo: JoJolion
138072,JoJo's Bizarre Adventure Part 9: The JOJOLands
138070,JoJo's Bizarre Adventure: Crazy Diamond's Demonic Heartbreak
138070,‎مغامرات جوجو العجيبة: تحطم قلب كريزي دياموند الشيطاني
65907,"Le bizzarre avventure di JoJo: Golden Heart, Golden Ring"
65907,"GioGio's Bizarre Adventure 2: Golden Heart, Golden Ring"
71865,Shameless Purple Haze: Jojo's Bizarre Adventure
71865,Purple Haze Feedback
77533,"Jolyne, Fly High with Gucci"
88339,JoJo's Bizarre Adventure: The Genesis of Universe
88339,Le Bizzarre Avventure di Jojo: Genesis of Universe
88339,JoJo's Bizarre Adventure: The Genesis of Universe
113415,JJK
113415,Sorcery Fight
113415,咒术回战
113415,주술회전
113415,มหาเวทย์ผนึกมาร
113415,جوجوتسو كايسن
113415,Магическая битва
113415,咒術迴戰
145064,呪術廻戦 懐玉・玉折／渋谷事変 
145064,Jujutsu Kaisen: Kaigyoku Gyokusetsu / Shibuya Jihen
145064,Jujutsu Kaisen: Hidden Inventory / Premature Death
145064,JJK2
145064,咒術迴戰  第二季
145064,มหาเวทย์ผนึกมาร ภาค 2 
145064,咒术回战 2
145064,2جوجوتسو كايسن 
101517,Sorcery Fight
101517,주술회전
101517,咒术回战
101517,Guerra de Hechiceros
101517,Batalha de Feiticeiros
101517,JJK
101517,มหาเวทย์ผนึกมาร
101517,Chú thuật hồi chiến
101517,Магическая битва
101517,La guerra màgica
101517,Prokleté války
117024,Jujutsu Kaisen: Thorn Road at Dawn
117024,มหาเวทย์ผนึกมาร: ขวากหนามยามอรุณรุ่ง
147463,JJK PV
147463,Sorcery Fight PV
105469,Tokyo Metropolitan Magic Technical School
105469,Jujutsu Kaisen vol.0: Tokyo Metropolitan Magic Technical School
105469,Tokyo Metropolitan Magic Technical College
105469,東京都立咒術高等專門學校
105469,东京都立咒术高等专门学校
105469,JJK 0
105469,주술회전. 0(외전): 눈부신 어둠 : 도쿄 도립 주술 고등전문학교
105469,มหาเวทย์ผนึกมาร โรงเรียนเฉพาะทางไสยศาสตร์นครโตเกียว 
105469,มหาเวทย์ผนึกมาร 0
105469,東京都立呪術高等専門学校
105469,Tokyo Toritsu Jujutsu Kodo Senmon Gakko
105469,Chú thuật hồi chiến - Trường chuyên chú thuật Tokyo
105469,جوجوتسو كايسن 0
105469,Jujutsu Kaisen tom 0 - Technikum Jujutsu w Tokio 
131573,JJK 0
131573,咒术回战0
131573,มหาเวทย์ผนึกมาร : ซีโร่
131573,‎جوجوتسو كايسن 0
142781,Jujutsu Kaisen Chapter 168.5
142781,Jujutsu Kaisen 0.5
117042,Jujutsu Kaisen: The Passing Summer and The Returning Autumn
117042,มหาเวทย์ผนึกมาร: คิมหันต์ผันผ่าน สารทหวนคืน
117042,"Jujutsu Kaisen LN - Odchodzące lato, powracająca jesień"
5680,Keion
5680,K on
5680,K-on
5680,케이온!
5680,轻音少女
7017,K-On! Specials
7017,Uraon!
7017,Keion Specials
9203,K-On!! Specials
9203,Uraon!!
9203,Keion Specials 2
7791,Keion 2
7791,K-On!! 2nd Season
7791,K on 2
7791,케이온!!
9734,Keion 2 Special
9734,K-On!! 2nd Season Special
43001,Keion
43001,케이온!
81857,K-ON! 輕音部 highschool
81857,K-ON! - Colégio
102317,Keion Shuffle
102317,K On Shuffle
102317,K-on Shuffle
6862,K-On! OVA
6862,Keion OVA
6862,K-On! Episode 14
6862,Keion OVA
9617,Eiga K-On!
9617,Keion Movie
9617,K on Movie
9617,Film K-On!
49551,K-On! Anthology
128887, K-ON! Story Anthology
81855,K-ON! - Faculdade
16664,Kaguyahime no Monogatari
16664,Princess Kaguya Story
16664,El Cuento de la Princesa Kaguya
16664,O Conto da Princesa Kaguya
16664,Księżniczka Kaguya
16664,La leyenda de la Princesa Kaguya
16664,حكاية اﻷميرة كاجويا
16664,Die Legende der Prinzessin Kaguya
16664,La storia della Principessa Splendente
16664,Le Conte de la princesse Kaguya
92870,Kaguya-hime
92870,Hachikazuki
92870,Nezumi no Yomeiri
92870,Kashikoi Inakamusume
92870,Tenashi Musume
92870,Roku-wa no Hakuchou
92870,Bijo to Yajuu
92870,The Moon Princess
113425,回复术士的重启人生
100476,回復術士のやり直し ～即死魔法とスキルコピーの超越ヒール～
100476,Kaifuku Jutsushi Yarinaoshi: Sokushi Mahou to Skill Copy no Chouetsu Heal
100476,Redo of Healer
100231,Redo of Healer
100231,The Redo of a Healing Magician: Transcendental Healing of Instant Death Magic and Skill Copying
128240,Hospitality of Healer
115230,タワーオブ・ゴッド
115230,신의 탑
115230,Sinui Tap
115230,Kami no Tou
115230,TOG
153406,タワーオブ・ゴッド 2
153406,Sinui Tap 2
153406,TOG 2
153406,신의 탑 2
85143,Kami no Tou
85143,برج الإله
85143,A Torre de Deus
85143,ทาวเวอร์ออฟก๊อด หอคอยเทพเจ้า
85143,神之塔
7711,Karigurashi no Arrietti
7711,The Borrower Arrietty
7711,Arrietty: Le Petit Monde des Chapardeurs
7711,Arrietty y el Mundo de los Diminutos
7711,O Mundo dos Pequeninos
7711,Arrietty
7711,Tajemniczy świat Arrietty
7711,العالم السري لآريتي
7711,Arrietty - Die wundersame Welt der Borger
7711,Arriettas hemmelige verden
7711,Arrietty - Il mondo segreto sotto il pavimento
101903,KazeTsuyo
90367,Kaze ga Tsuyoku Fuite Iru
572,Nausicaa of the Valley of the Wind
572,Nausicaä de la vallée du vent
572,Kaze no Tani no Nausicaa
572,Nausicaä del Valle del Viento
572,Nausicaä do Vale do Vento
572,Rüzgârlı Vadi
572,Nausicaä della Valle del Vento
572,Nausicaä della Valle del vento
572,ناوسيكا أميرة وادي الرياح
572,Nausicaä z Doliny Wiatru
572,Nausicaä aus dem Tal der Winde
572,Η Ναυσικά της Κοιλάδας των Ανέμων
30651,Kaze no Tani no Naushika
30651,Kaze no Tani no Nausicaa
30651,Nausicaä do Vale do Vento
30651,Nausicaä de la Vallée du Vent
30651,Nausicaä della Valle del vento
21519,"Your Name. - Gestern, heute und für immer "
21519,Mi a Neved? 
21519,你的名字。
21519,너의 이름은.
21519,Tu nombre
21519,Твоё имя
21519,หลับตาฝันถึงชื่อเธอ
21519,Il tuo nome
21519,השם שלך.
97962,Kimi no Na wa.
97962,Your Name.
97962,SUNTORY × Kimi no Na wa.
106286,El Tiempo Contigo
106286,"Weathering With You - Das Mädchen, das die Sonne berührte"
106286,Les enfants du temps
106286,O Tempo Com Você
106286,天气之子
106286,La ragazza del tempo
106286,Дитя погоды
110218,El Tiempo Contigo
110218,O Tempo Com Você
110218,Les Enfants du Temps
110218,Seninle Bir İklim
110218,Dziecię słońca i deszczu
16782,Koto no Ha no Niwa
16782,The Garden of Kotonoha
16782,El Jardín de las Palabras
16782,A szavak kertje
16782,ยามสายฝนโปรยปราย
16782,Ogród słów
16782,Сад изящных слов
16782,Il giardino delle parole
81747,Koto no Ha no Niwa
81747,El Jardín de las Palabras
81747,Ogród słów
81747,O Jardim das Palavras
97337,Twoje imię.
97337,Senin adın.
97337,To bylo tvé jméno.
108492,你的名字。Another Side：Earthbound
99750,Quiero Comerme tu Páncreas
99750,Voglio mangiare il tuo pancreas
99750,Je veux manger ton pancréas
99750,Vull menjar-me el teu pàncrees
99750,Kimisui
99750,Eu Quero Comer Seu Pâncreas
99750,Хочу съесть твою поджелудочную железу
99750,ตับอ่อนเธอนั้นขอฉันเถอะนะ
99609,Je veux manger ton pancréas
99609,Chcę zjeść twoją trzustkę
99609,ตับอ่อนเธอนั้น ขอฉันเถอะนะ
99609,Chci sníst tvoji slinivku
99609,Quiero comerme tu páncreas
99609,我想吃掉你的胰臟
99609,Quero Comer Seu Pâncreas
99609,Хочу з’їсти твою підшлункову
21776,Kobayashi-san Chi no Maid Dragon
21776,小林家的龙女仆
21776,น้องเมดมังกรของคุณโคบายาชิ
21776,Дракониха-горничная госпожи Кобаяси
98580,Miss Kobayashi's Dragon Maid Episode 14
98580,Kobayashi-san Chi no Maid Dragon Episode 14 
107717,小林家的龙女仆 S
107717,小林家的龍女僕S
107717,น้องเมดมังกรของคุณโคบายาชิ ภาค 2
107717, Kobayashi-san Chi no Maid Dragon 2nd Season
107717,Дракониха-горничная госпожи Кобаяси S
132096,Mini Dora
132096,Mini Dragon
132096,Miss Kobayashi Short Anime
132096,Miss Kobayashi's Dragon Maid S Broadcast Commemoration Short Anime Theater Series
132096,Mini Dora SP
132096,Mini Dragon SP
132096,Miss Kobayashi's Dragon Maid S Short Animation Series
137804,Mini Dora EX
137804,Mini Dragon EX
136436,Miss Kobayashi's Dragon Maid S Special
136436,Miss Kobayashi's Dragon Maid S Episode 13
136436,Kobayashi-san Chi no Maidragon S Episode 13
86303,Kobayashi-san Chi no Maid Dragon
86303,The maid dragon of Kobayashi-san
86303,Дракорничная госпожи Кобаяси
86303,น้องเมดมังกรของคุณโคบายาชิ
161912,Miss Kobayashi’s Dragon Maid in COLOR! – Chromatic Edition
98502,Kobayashi-san Chi no OO Dragon
98502,Miss Kobayashi's Anything Dragon
98502,Kobayashi-san Chi no Marumaru Dragon
125511,Miss Kobayashi's Dragon Maid: Fafnir the Recluse
108619,Miss Kobayashi's Dragon Maid Official Anthology
142617,Miss Kobayashi's Dragon Maid Official Anthology: All Stars!
106989,Miss Kobayashi's Dragon Maid: Lucoa is my xx
20954,The Shape of Voice
20954,A Voz do Silêncio
20954,A Forma da Voz
20954,La Forma della Voce
20954,צורתו של קול
20954,声之形
20954,الحزن الصامت
20954,Una voz silenciosa
20954,La Forme de la voix
20954,Форма голоса
20954,Форма голосу
20954,Tylus balsas
20954,Balss forma
20954,Дауыс пішіні
20954,Sakit səs
20954,รักไร้เสียง
107764,Koi wo Shita no wa
107764,Speed of Youth
85135,The Shape of Voice
85135,A Voz do Silêncio
85135,A Forma da Voz
85135,Kształt twojego głosu
85135,Sessizliğin Sesi
85135,声之形
85135,Форма голоса
85135,Němý hlas
85135,รักไร้เสียง
85135,Oblik glasa
98232,A Silent Voice Special Book
78621,The Shape of Voice
11887,Kokoroco
16001,"Kokoro Connect Episodes 14, 15, 16 and 17"
16001,Kokoroco: Michi Random
54380,Kokoro-Connect
54380,Kokoroco
54489,Kokoroco
21202,Konosuba
21202,Kono Subarashii Sekai ni Syukufuku wo!
21202,Konosuba - As Bençãos de Deus Neste Mundo Maravilhoso
21202,为美好的世界献上祝福！
21202,ขอให้โชคดีมีชัยในโลกแฟนตาซี!
21202,Konosuba : Une explosion dans ce monde merveilleux !
20832,Over Lord
20832,โอเวอร์ลอร์ด
20832,โอเวอร์ ลอร์ด จอมมารพิชิตโลก
87489,OVERLORD: Pure Pure Pleiades
21305,Overlord: Pure Pure Pureadesu
21305,Pure Pure Pleiades
21305, โอเวอร์ลอร์ด SP
21305, โอเวอร์ลอร์ด ภาคพิเศษ
101083,โอเวอร์ ลอร์ด จอมมารพิชิตโลก ภาค 2 ภาคพิเศษ
85976,Over Lord
85976,โอเวอร์ลอร์ด
101474,Over Lord 3
101474,โอเวอร์ลอร์ด ภาค 3
101474,โอเวอร์ ลอร์ด จอมมารพิชิตโลก ภาค 3
98437,Over Lord 2
98437,โอเวอร์ลอร์ด ภาค 2
98437,โอเวอร์ ลอร์ด จอมมารพิชิตโลก ภาค 2
85934,Over Lord
105987,Overlord: Koushiki Comic a la Carte
105987,Overlord a la Carte
105987,Overlord Official Comic A La Carte
101951,Overlord Oh!
101951,Overlord: Undead King OH!
98874,Overlord Movie 2
98874,Overlord: The Dark Warrior
98874,โอเวอร์ ลอร์ด จอมมารพิชิตโลก เดอะ มูฟวี่ The Dark Hero
101098,Overlord: Ple Ple Pleiades Theatrical Version
101098,Overlord Movie Specials
101098,劇場版 オーバーロード　ぷれぷれぷれあです
98873,Overlord Movie 1
98873,โอเวอร์ ลอร์ด จอมมารพิชิตโลก เดอะ มูฟวี่ The Undead King
103209,โอเวอร์ ลอร์ด จอมมารพิชิตโลก ภาค 3 ภาคพิเศษ
133844,Overlord 4
133844,โอเวอร์ลอร์ด ภาค 4
133844,โอเวอร์ ลอร์ด จอมมารพิชิตโลก ภาค 4
133845,Overlord Movie 3
133845,Overlord: Holy Kingdom Arc
133845,โอเวอร์ลอร์ด บทนครศักดิ์สิทธิ์
133845,Overlord: The Paladin of the Sacred Kingdom Arc
21355,Re: Life in a different world from zero
21355,ReZero
21355,Re Zero
21355,Re：从零开始的异世界生活
21355,Re:Zero รีเซทชีวิต ฝ่าวิกฤตต่างโลก
21355,Re:Zero — жизнь с нуля в другом мире
120700,Re:ZERO ~Starting Break Time From Zero~ Season 2
108632,Re:Zero kara Hajimeru Isekai Seikatsu (2020)
108632,Re: 제로부터 시작하는 이세계 생활 2기
108632,Re:从零开始的异世界生活第二季（上半）
108632,Re:从零开始的异世界生活 2 上半
108632,Re:Zero รีเซทชีวิต ฝ่าวิกฤตต่างโลก ภาค 2
108632,Re:Zero — жизнь с нуля в другом мире. Второй сезон
85737,ReZero
85737,Re: Life in a different world from zero
85737,Re:Zero - Życie w innym świecie od zera
85737,Re:Zero - Жизнь с нуля в альтернативном мире
85737,Re: Zero - Bắt đầu lại ở thế giới khác
85737,Re:Zero รีเซทชีวิต ฝ่าวิกฤตต่างโลก
85737,Re:Zero – Começando Uma Vida em Outro Mundo
85737,Re:Zero - Re:vivre dans un autre monde à partir de zéro
163134,Re:ZERO -Starting Life in Another World- Season 3
119661,Re:Zero kara Hajimeru Isekai Seikatsu (2021)
119661,Re: 제로부터 시작하는 이세계 생활 2기 파트 2
119661,Re:从零开始的异世界生活第二季（下半）
119661,Re:从零开始的异世界生活 2 下半
119661,Re:Zero รีเซทชีวิต ฝ่าวิกฤตต่างโลก ภาค 2 พาร์ท 2
119661,Re:Zero — жизнь с нуля в другом мире. Второй сезон
128306,Re:ZERO ~Starting Break Time From Zero~ Season 2 Part 2
112218,Re: Жизнь в альтернативном мире с нуля. Часть четвёртая: Святилище и ведьма жадности
